row,column,value
3,36,0.173565
3,37,0.180993
3,38,0.188174
3,39,0.195042
3,40,0.201527
3,41,0.207557
3,42,0.213057
3,43,0.217952
3,44,0.222163
3,45,0.225613
3,46,0.228225
3,47,0.229924
3,48,0.230636
3,49,0.230291
3,50,0.228822
3,51,0.226168
3,52,0.222271
3,53,0.217083
3,54,0.210562
3,55,0.202673
3,56,0.193393
3,57,0.182706
3,58,0.170609
3,59,0.157109
3,60,0.142226
3,61,0.125992
3,62,0.108451
3,63,0.0896635
3,64,0.0696994
3,65,0.0486425
3,66,0.0265878
3,67,0.00363622
3,68,-0.0201004
3,69,-0.0444706
3,70,-0.0692954
3,71,-0.094387
3,72,-0.119548
3,73,-0.144575
3,74,-0.169255
3,75,-0.193373
3,76,-0.216708
3,77,-0.239039
3,78,-0.260147
3,79,-0.279815
3,80,-0.297832
3,81,-0.313998
3,82,-0.328126
3,83,-0.340045
3,84,-0.349601
3,85,-0.356665
3,86,-0.361134
3,87,-0.362932
3,88,-0.362015
3,89,-0.358373
3,90,-0.35203
3,91,-0.343049
3,92,-0.331526
3,93,-0.317597
3,94,-0.301434
3,95,-0.283241
3,96,-0.26326
3,97,-0.241761
3,98,-0.219036
3,99,-0.195379
3,100,-0.171089
3,101,-0.146468
3,102,-0.121813
3,103,-0.0974131
3,104,-0.0735416
3,105,-0.0504513
3,106,-0.0283711
3,107,-0.007502
3,108,0.0119852
3,109,0.0299737
3,110,0.0463928
3,111,0.0611889
3,112,0.0743235
3,113,0.0857676
3,114,0.0954945
3,115,0.103471
3,116,0.109645
3,117,0.113937
3,118,0.116226
3,119,0.11634
3,120,0.114051
3,121,0.109075
3,122,0.101096
3,123,0.0898091
3,124,0.0750463
3,125,0.0569304
3,126,0.0364427
3,127,0.0154823
3,128,0
4,0,0
4,1,-0.0191137
4,2,-0.0337162
4,3,-0.0433
4,4,-0.0482062
4,5,-0.0490164
4,6,-0.0464365
4,7,-0.0411572
4,8,-0.033803
4,9,-0.0249073
4,10,-0.0149081
4,11,-0.0041531
4,12,0.00709083
4,13,0.0186228
4,14,0.0302984
4,15,0.0420233
4,16,0.0537429
4,17,0.0654339
4,18,0.077096
4,19,0.0887456
4,20,0.10041
4,21,0.112121
4,22,0.123916
4,23,0.135828
4,24,0.147884
4,25,0.160107
4,26,0.17251
4,27,0.185095
4,28,0.197852
4,29,0.210762
4,30,0.223794
4,31,0.236903
4,32,0.250035
4,33,0.263125
4,34,0.276099
4,35,0.288872
4,36,0.301352
4,37,0.313439
4,38,0.325026
4,39,0.336
4,40,0.346245
4,41,0.35564
4,42,0.364062
4,43,0.371385
4,44,0.377484
4,45,0.382236
4,46,0.385518
4,47,0.387212
4,48,0.387204
4,49,0.385389
4,50,0.381666
4,51,0.375946
4,52,0.36815
4,53,0.35821
4,54,0.346071
4,55,0.331694
4,56,0.315054
4,57,0.296143
4,58,0.274971
4,59,0.251565
4,60,0.225973
4,61,0.198262
4,62,0.168517
4,63,0.136847
4,64,0.103376
4,65,0.0682515
4,66,0.0316346
4,67,-0.0063034
4,68,-0.0453596
4,69,-0.0852747
4,70,-0.125769
4,71,-0.166547
4,72,-0.207304
4,73,-0.247722
4,74,-0.287474
4,75,-0.326228
4,76,-0.363647
4,77,-0.399393
4,78,-0.433132
4,79,-0.464535
4,80,-0.493284
4,81,-0.519075
4,82,-0.541624
4,83,-0.560671
4,84,-0.575985
4,85,-0.587368
4,86,-0.59466
4,87,-0.597742
4,88,-0.596544
